,name,type,end_url,sprite_url
505,hydrapple,grass,hydrapple,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1019.png
506,hydreigon,dark,hydreigon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/635.png
507,hypno,psychic,hypno,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/97.png
508,igglybuff,normal,igglybuff,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/174.png
509,illumise,bug,illumise,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/314.png
510,impidimp,dark,impidimp,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/859.png
511,incineroar,fire,incineroar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/727.png
512,indeedee,psychic,indeedee-female,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10186.png
513,indeedee,psychic,indeedee-male,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/876.png
514,infernape,fire,infernape,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/392.png
515,inkay,dark,inkay,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/686.png
516,inteleon,water,inteleon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/818.png
517,inteleon,water,inteleon-gmax,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10211.png
518,iron,rock,iron-boulder,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1022.png
519,iron,ice,iron-bundle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/991.png
520,iron,steel,iron-crown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1023.png
521,iron,fighting,iron-hands,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/992.png
522,iron,dark,iron-jugulis,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/993.png
523,iron,grass,iron-leaves,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1010.png
524,iron,fire,iron-moth,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/994.png
525,iron,rock,iron-thorns,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/995.png
526,iron,ground,iron-treads,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/990.png
527,iron,fairy,iron-valiant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1006.png
528,ivysaur,grass,ivysaur,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/2.png
529,jangmo,dragon,jangmo-o,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/782.png
530,jellicent,water,jellicent,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/593.png
531,jigglypuff,normal,jigglypuff,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/39.png
532,jirachi,steel,jirachi,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/385.png
533,jolteon,electric,jolteon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/135.png
534,joltik,bug,joltik,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/595.png
535,jumpluff,grass,jumpluff,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/189.png
536,jynx,ice,jynx,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/124.png
537,kabuto,rock,kabuto,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/140.png
538,kabutops,rock,kabutops,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/141.png
539,kadabra,psychic,kadabra,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/64.png
540,kakuna,bug,kakuna,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/14.png
541,kangaskhan,normal,kangaskhan,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/115.png
542,kangaskhan,normal,kangaskhan-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10039.png
543,karrablast,bug,karrablast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/588.png
544,kartana,grass,kartana,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/798.png
545,kecleon,normal,kecleon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/352.png
546,keldeo,water,keldeo-ordinary,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/647.png
547,keldeo,water,keldeo-resolute,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10024.png
548,kilowattrel,electric,kilowattrel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/941.png
549,kingambit,dark,kingambit,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/983.png
550,kingdra,water,kingdra,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/230.png
551,kingler,water,kingler,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/99.png
552,kingler,water,kingler-gmax,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10203.png
553,kirlia,psychic,kirlia,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/281.png
554,klang,steel,klang,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/600.png
555,klawf,rock,klawf,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/950.png
556,kleavor,bug,kleavor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/900.png
557,klefki,steel,klefki,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/707.png
558,klink,steel,klink,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/599.png
559,klinklang,steel,klinklang,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/601.png
560,koffing,poison,koffing,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/109.png
561,komala,normal,komala,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/775.png
562,kommo,dragon,kommo-o,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/784.png
563,kommo,dragon,kommo-o-totem,
564,koraidon,fighting,koraidon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1007.png
565,koraidon,fighting,koraidon-gliding-build,
566,koraidon,fighting,koraidon-limited-build,
567,koraidon,fighting,koraidon-sprinting-build,
568,koraidon,fighting,koraidon-swimming-build,
569,krabby,water,krabby,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/98.png
570,kricketot,bug,kricketot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/401.png
571,kricketune,bug,kricketune,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/402.png
572,krokorok,ground,krokorok,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/552.png
573,krookodile,ground,krookodile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/553.png
574,kubfu,fighting,kubfu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/891.png
575,kyogre,water,kyogre,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/382.png
576,kyogre,water,kyogre-primal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10077.png
577,kyurem,dragon,kyurem,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/646.png
578,kyurem,dragon,kyurem-black,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10022.png
579,kyurem,dragon,kyurem-white,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10023.png
580,lairon,steel,lairon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/305.png
581,lampent,ghost,lampent,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/608.png
582,landorus,ground,landorus-incarnate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/645.png
583,landorus,ground,landorus-therian,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10021.png
584,lanturn,water,lanturn,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/171.png
585,lapras,water,lapras,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/131.png
586,lapras,water,lapras-gmax,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10204.png
587,larvesta,bug,larvesta,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/636.png
588,larvitar,rock,larvitar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/246.png
589,latias,dragon,latias,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/380.png
590,latias,dragon,latias-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10062.png
591,latios,dragon,latios,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/381.png
592,latios,dragon,latios-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10063.png
593,leafeon,grass,leafeon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/470.png
594,leavanny,bug,leavanny,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/542.png
595,lechonk,normal,lechonk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/915.png
596,ledian,bug,ledian,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/166.png
597,ledyba,bug,ledyba,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/165.png
598,lickilicky,normal,lickilicky,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/463.png
599,lickitung,normal,lickitung,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/108.png
600,liepard,dark,liepard,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/510.png
601,lileep,rock,lileep,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/345.png
602,lilligant,grass,lilligant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/549.png
603,lilligant,grass,lilligant-hisui,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10237.png
604,lillipup,normal,lillipup,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/506.png
605,linoone,normal,linoone,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/264.png
606,linoone,dark,linoone-galar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10175.png
607,litleo,fire,litleo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/667.png
608,litten,fire,litten,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/725.png
609,litwick,ghost,litwick,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/607.png
610,lokix,bug,lokix,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/920.png
611,lombre,water,lombre,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/271.png
612,lopunny,normal,lopunny,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/428.png
613,lopunny,normal,lopunny-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10088.png
614,lotad,water,lotad,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/270.png
615,loudred,normal,loudred,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/294.png
616,lucario,fighting,lucario,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/448.png
617,lucario,fighting,lucario-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10059.png
618,ludicolo,water,ludicolo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/272.png
619,lugia,psychic,lugia,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/249.png
620,lumineon,water,lumineon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/457.png
621,lunala,psychic,lunala,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/792.png
622,lunatone,rock,lunatone,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/337.png
623,lurantis,grass,lurantis,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/754.png
624,lurantis,grass,lurantis-totem,
625,luvdisc,water,luvdisc,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/370.png
626,luxio,electric,luxio,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/404.png
627,luxray,electric,luxray,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/405.png
628,lycanroc,rock,lycanroc-dusk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10152.png
629,lycanroc,rock,lycanroc-midday,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/745.png
630,lycanroc,rock,lycanroc-midnight,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10126.png
631,mabosstiff,dark,mabosstiff,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/943.png
632,machamp,fighting,machamp,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/68.png
633,machamp,fighting,machamp-gmax,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10201.png
634,machoke,fighting,machoke,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/67.png
635,machop,fighting,machop,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/66.png
636,magby,fire,magby,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/240.png
637,magcargo,fire,magcargo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/219.png
638,magearna,steel,magearna,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/801.png
639,magearna,steel,magearna-original,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10147.png
640,magikarp,water,magikarp,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/129.png
641,magmar,fire,magmar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/126.png
642,magmortar,fire,magmortar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/467.png
643,magnemite,electric,magnemite,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/81.png
644,magneton,electric,magneton,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/82.png
645,magnezone,electric,magnezone,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/462.png
646,makuhita,fighting,makuhita,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/296.png
647,malamar,dark,malamar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/687.png
648,mamoswine,ice,mamoswine,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/473.png
649,manaphy,water,manaphy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/490.png
650,mandibuzz,dark,mandibuzz,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/630.png
651,manectric,electric,manectric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/310.png
652,manectric,electric,manectric-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10055.png
653,mankey,fighting,mankey,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/56.png
654,mantine,water,mantine,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/226.png
655,mantyke,water,mantyke,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/458.png
656,maractus,grass,maractus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/556.png
657,mareanie,poison,mareanie,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/747.png
658,mareep,electric,mareep,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/179.png
659,marill,water,marill,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/183.png
660,marowak,ground,marowak,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/105.png
661,marowak,fire,marowak-alola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10115.png
662,marowak,fire,marowak-totem,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10149.png
663,marshadow,fighting,marshadow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/802.png
664,marshtomp,water,marshtomp,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/259.png
665,maschiff,dark,maschiff,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/942.png
666,masquerain,bug,masquerain,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/284.png
667,maushold,normal,maushold,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/925.png
668,maushold,normal,maushold-family-of-three,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10257.png
669,mawile,steel,mawile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/303.png
670,mawile,steel,mawile-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10052.png
671,medicham,fighting,medicham,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/308.png
672,medicham,fighting,medicham-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10054.png
673,meditite,fighting,meditite,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/307.png
674,meganium,grass,meganium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/154.png
675,melmetal,steel,melmetal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/809.png
676,melmetal,steel,melmetal-gmax,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10208.png
677,meloetta,normal,meloetta-aria,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/648.png
678,meloetta,normal,meloetta-pirouette,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10018.png
679,meltan,steel,meltan,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/808.png
680,meowscarada,grass,meowscarada,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/908.png
681,meowstic,psychic,meowstic-female,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10025.png
682,meowstic,psychic,meowstic-male,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/678.png
683,meowth,normal,meowth,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/52.png
684,meowth,dark,meowth-alola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10107.png
685,meowth,steel,meowth-galar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10161.png
686,meowth,normal,meowth-gmax,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10200.png
687,mesprit,psychic,mesprit,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/481.png
688,metagross,steel,metagross,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/376.png
689,metagross,steel,metagross-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10076.png
690,metang,steel,metang,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/375.png
691,metapod,bug,metapod,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/11.png
692,mew,psychic,mew,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/151.png
693,mewtwo,psychic,mewtwo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/150.png
694,mewtwo,psychic,mewtwo-mega-x,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10043.png
695,mewtwo,psychic,mewtwo-mega-y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10044.png
696,mienfoo,fighting,mienfoo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/619.png
697,mienshao,fighting,mienshao,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/620.png
698,mightyena,dark,mightyena,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/262.png
699,milcery,fairy,milcery,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/868.png
700,milotic,water,milotic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/350.png
701,miltank,normal,miltank,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/241.png
702,mime,psychic,mime-jr,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/439.png
703,mimikyu,ghost,mimikyu-busted,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10143.png
704,mimikyu,ghost,mimikyu-disguised,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/778.png
705,mimikyu,ghost,mimikyu-totem-busted,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10145.png
706,mimikyu,ghost,mimikyu-totem-disguised,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10144.png
707,minccino,normal,minccino,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/572.png
708,minior,rock,minior-blue,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10140.png
709,minior,rock,minior-blue-meteor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10133.png
710,minior,rock,minior-green,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10139.png
711,minior,rock,minior-green-meteor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10132.png
712,minior,rock,minior-indigo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10141.png
713,minior,rock,minior-indigo-meteor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10134.png
714,minior,rock,minior-orange,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10137.png
715,minior,rock,minior-orange-meteor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10130.png
716,minior,rock,minior-red,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10136.png
717,minior,rock,minior-red-meteor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/774.png
718,minior,rock,minior-violet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10142.png
719,minior,rock,minior-violet-meteor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10135.png
720,minior,rock,minior-yellow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10138.png
721,minior,rock,minior-yellow-meteor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10131.png
722,minun,electric,minun,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/312.png
723,miraidon,electric,miraidon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1008.png
724,miraidon,electric,miraidon-aquatic-mode,
725,miraidon,electric,miraidon-drive-mode,
726,miraidon,electric,miraidon-glide-mode,
727,miraidon,electric,miraidon-low-power-mode,
728,misdreavus,ghost,misdreavus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/200.png
729,mismagius,ghost,mismagius,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/429.png
730,moltres,fire,moltres,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/146.png
731,moltres,dark,moltres-galar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10171.png
732,monferno,fire,monferno,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/391.png
733,morelull,grass,morelull,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/755.png
734,morgrem,dark,morgrem,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/860.png
735,morpeko,electric,morpeko-full-belly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/877.png
736,morpeko,electric,morpeko-hangry,
737,mothim,bug,mothim,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/414.png
738,mr,psychic,mr-mime,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/122.png
739,mr,ice,mr-mime-galar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10168.png
740,mr,ice,mr-rime,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/866.png
741,mudbray,ground,mudbray,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/749.png
742,mudkip,water,mudkip,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/258.png
743,mudsdale,ground,mudsdale,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/750.png
744,muk,poison,muk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/89.png
745,muk,poison,muk-alola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10113.png
746,munchlax,normal,munchlax,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/446.png
747,munkidori,poison,munkidori,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1015.png
748,munna,psychic,munna,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/517.png
749,murkrow,dark,murkrow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/198.png
750,musharna,psychic,musharna,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/518.png
751,nacli,rock,nacli,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/932.png
752,naclstack,rock,naclstack,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/933.png
753,naganadel,poison,naganadel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/804.png
754,natu,psychic,natu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/177.png
755,necrozma,psychic,necrozma,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/800.png
756,necrozma,psychic,necrozma-dawn,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10156.png
757,necrozma,psychic,necrozma-dusk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10155.png
758,necrozma,psychic,necrozma-ultra,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10157.png
759,nickit,dark,nickit,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/827.png
760,nidoking,poison,nidoking,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/34.png
761,nidoqueen,poison,nidoqueen,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/31.png
762,nidoran,poison,nidoran-f,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/29.png
